question_id,method,k,answer_pred,answer_gt,em,f1,precision,recall,input_tokens,output_tokens,cost_usd,selected_titles,unseen_fallback
5a80870d5542992bc0c4a752,ucb1,3,Matt Winer,Matthew Ward Winer,0.0,0.4,0.5,0.3333333333333333,527,6,0.0001102,"[""Bindi Irwin"", ""Bert Newton"", ""Matt Winer""]",True
5a80870d5542992bc0c4a752,ucb1,5,Matt Winer,Matthew Ward Winer,0.0,0.4,0.5,0.3333333333333333,881,6,0.00018100000000000004,"[""Bindi Irwin"", ""Bert Newton"", ""Matt Winer"", ""Matthew Berry"", ""Shaqtin' a Fool""]",True
5ae4d7fc5542990ba0bbb16f,ucb1,2,no,yes,0.0,0.0,0.0,0.0,294,4,6.2e-05,"[""Behold the Man (novel)"", ""The Final Programme""]",True
5ae4d7fc5542990ba0bbb16f,ucb1,3,yes,yes,1.0,1.0,1.0,1.0,417,4,8.66e-05,"[""Behold the Man (novel)"", ""The Final Programme"", ""Stephen R. Donaldson""]",True
5ae4d7fc5542990ba0bbb16f,ucb1,5,yes,yes,1.0,1.0,1.0,1.0,641,4,0.00013140000000000002,"[""Behold the Man (novel)"", ""The Final Programme"", ""Stephen R. Donaldson"", ""Michael Moorcock"", ""Warlord of the Air""]",True
5abe765a55429976d4830b1f,ucb1,2,Amélie Mauresmo,Amélie Simone Mauresmo,0.0,0.8,1.0,0.6666666666666666,378,9,8.280000000000001e-05,"[""Angelique Kerber career statistics"", ""Angelique Kerber""]",False
5abe765a55429976d4830b1f,ucb1,3,Angelique Kerber,Amélie Simone Mauresmo,0.0,0.0,0.0,0.0,453,7,9.620000000000001e-05,"[""Angelique Kerber career statistics"", ""Angelique Kerber"", ""Am\u00e9lie Mauresmo""]",False
5abe765a55429976d4830b1f,ucb1,5,Amélie Mauresmo,Amélie Simone Mauresmo,0.0,0.8,1.0,0.6666666666666666,877,9,0.00018260000000000002,"[""Angelique Kerber career statistics"", ""Angelique Kerber"", ""Am\u00e9lie Mauresmo"", ""2006 Wimbledon Championships \u2013 Women's Singles"", ""Nikolai Andrianov""]",False
5a84f5195542994c784dda9d,ucb1,2,Israeli Ambassador to the United States,Israeli Ambassador,0.0,0.5714285714285715,0.4,1.0,462,10,0.00010040000000000001,"[""Ron Dermer"", ""Maya Harris""]",True
5a84f5195542994c784dda9d,ucb1,3,Israeli Ambassador to the United States,Israeli Ambassador,0.0,0.5714285714285715,0.4,1.0,541,10,0.0001162,"[""Ron Dermer"", ""Maya Harris"", ""The Case for Democracy""]",True
5a84f5195542994c784dda9d,ucb1,5,Israel's Ambassador to the United States,Israeli Ambassador,0.0,0.28571428571428575,0.2,0.5,752,10,0.0001584,"[""Ron Dermer"", ""Maya Harris"", ""The Case for Democracy"", ""Avital Sharansky"", ""Hamadou Moustapha""]",True
5ab431e65542991751b4d6e2,ucb1,2,"March 1, 1803","February 14, 1859",0.0,0.0,0.0,0.0,335,16,7.98e-05,"[""Iowa Territory"", ""Northwest Territory""]",True
5ab431e65542991751b4d6e2,ucb1,3,Iowa Territory,"February 14, 1859",0.0,0.0,0.0,0.0,442,6,9.32e-05,"[""Iowa Territory"", ""Northwest Territory"", ""Southwest Territory""]",True
5ab431e65542991751b4d6e2,ucb1,5,1859,"February 14, 1859",0.0,0.5,1.0,0.3333333333333333,705,11,0.0001498,"[""Iowa Territory"", ""Northwest Territory"", ""Southwest Territory"", ""List of Governors of Dakota Territory"", ""Oregon Territory""]",True
5ae71f06554299572ea54708,ucb1,2,Ferdinand Magellan,Ferdinand Magellan,1.0,1.0,1.0,1.0,449,8,9.620000000000002e-05,"[""Pedro Fern\u00e1ndez de Velasco, 2nd Count of Haro"", ""Lope D\u00edaz II de Haro""]",True
5ae71f06554299572ea54708,ucb1,3,Ferdinand Magellan,Ferdinand Magellan,1.0,1.0,1.0,1.0,589,8,0.0001242,"[""Pedro Fern\u00e1ndez de Velasco, 2nd Count of Haro"", ""Lope D\u00edaz II de Haro"", ""Teresa D\u00edaz II de Haro""]",True
5ae71f06554299572ea54708,ucb1,5,Ferdinand Magellan,Ferdinand Magellan,1.0,1.0,1.0,1.0,805,8,0.0001674,"[""Pedro Fern\u00e1ndez de Velasco, 2nd Count of Haro"", ""Lope D\u00edaz II de Haro"", ""Teresa D\u00edaz II de Haro"", ""Christopher de Haro"", ""Maximilianus Transylvanus""]",True
5abdce1b5542993062266cfe,ucb1,2,Hennepin County,Hennepin County,1.0,1.0,1.0,1.0,344,7,7.439999999999999e-05,"[""Minneapolis"", ""James McCleary""]",True
5abdce1b5542993062266cfe,ucb1,3,Hennepin County,Hennepin County,1.0,1.0,1.0,1.0,514,7,0.0001084,"[""Minneapolis"", ""James McCleary"", ""Gary Flakne""]",True
5abdce1b5542993062266cfe,ucb1,5,Hennepin County,Hennepin County,1.0,1.0,1.0,1.0,864,7,0.0001784,"[""Minneapolis"", ""James McCleary"", ""Gary Flakne"", ""Tom Huntley"", ""Richard Pillsbury Gale""]",True
5a8c5eca554299240d9c213d,ucb1,2,"Macy's, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue","three Macy's stores, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue",0.0,0.888888888888889,1.0,0.8,447,21,0.0001062,"[""South Coast Plaza"", ""Towne West Square""]",False
5a8c5eca554299240d9c213d,ucb1,3,"Macy's, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue","three Macy's stores, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue",0.0,0.888888888888889,1.0,0.8,660,21,0.0001488,"[""South Coast Plaza"", ""Towne West Square"", ""C.J. Segerstrom &amp; Sons""]",False
5a8c5eca554299240d9c213d,ucb1,5,"Macy's, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue","three Macy's stores, Sears, Nordstrom, Bloomingdale's, and Saks Fifth Avenue",0.0,0.888888888888889,1.0,0.8,1045,21,0.0002258,"[""South Coast Plaza"", ""Towne West Square"", ""C.J. Segerstrom &amp; Sons"", ""Hunt Valley Towne Centre"", ""Raleigh Springs Mall""]",False
5a8c8f24554299653c1aa0ba,ucb1,2,World War II,World War II,1.0,1.0,1.0,1.0,491,6,0.000103,"[""Bataan Death March"", ""34th Pursuit Squadron""]",True
5a8c8f24554299653c1aa0ba,ucb1,3,World War II,World War II,1.0,1.0,1.0,1.0,588,6,0.00012240000000000002,"[""Bataan Death March"", ""34th Pursuit Squadron"", ""24th Pursuit Group""]",True
5a8c8f24554299653c1aa0ba,ucb1,5,World War II,World War II,1.0,1.0,1.0,1.0,1326,6,0.00027,"[""Bataan Death March"", ""34th Pursuit Squadron"", ""24th Pursuit Group"", ""14th Bombardment Squadron"", ""George G. Finch""]",True
5ab972485542996be20204f6,ucb1,2,1807,1790,0.0,0.0,0.0,0.0,428,5,8.960000000000001e-05,"[""Jesse Bushyhead"", ""Ned Christie""]",True
5ab972485542996be20204f6,ucb1,3,1804,1790,0.0,0.0,0.0,0.0,503,5,0.00010460000000000001,"[""Jesse Bushyhead"", ""Ned Christie"", ""1976 Burundian coup d'\u00e9tat""]",True
5ab972485542996be20204f6,ucb1,5,1804,1790,0.0,0.0,0.0,0.0,785,5,0.00016099999999999998,"[""Jesse Bushyhead"", ""Ned Christie"", ""1976 Burundian coup d'\u00e9tat"", ""Jonathan Barasa"", ""George Young (Methodist minister)""]",True
5a778a8e5542992a6e59deca,ucb1,2,William Fichtner,William Fichtner,1.0,1.0,1.0,1.0,478,7,0.00010120000000000001,"[""William Fichtner"", ""Josh Hartnett""]",False
5a778a8e5542992a6e59deca,ucb1,3,William Fichtner,William Fichtner,1.0,1.0,1.0,1.0,636,7,0.0001328,"[""William Fichtner"", ""Josh Hartnett"", ""Stefen Fangmeier""]",True
5a778a8e5542992a6e59deca,ucb1,5,William Fichtner,William Fichtner,1.0,1.0,1.0,1.0,1067,7,0.000219,"[""William Fichtner"", ""Josh Hartnett"", ""Stefen Fangmeier"", ""The Perfect Storm (film)"", ""Tom Hardy""]",True
5ab285d1554299449642c8dd,ucb1,2,yes,United States,0.0,0.0,0.0,0.0,267,4,5.660000000000001e-05,"[""Monroe Regional Airport (Louisiana)"", ""Deadhorse Airport""]",False
5ab285d1554299449642c8dd,ucb1,3,United States,United States,1.0,1.0,1.0,1.0,419,5,8.780000000000002e-05,"[""Monroe Regional Airport (Louisiana)"", ""Deadhorse Airport"", ""Pensacola International Airport""]",False
5ab285d1554299449642c8dd,ucb1,5,United States,United States,1.0,1.0,1.0,1.0,633,5,0.0001306,"[""Monroe Regional Airport (Louisiana)"", ""Deadhorse Airport"", ""Pensacola International Airport"", ""Elizabeth City Regional Airport"", ""Monroe City Regional Airport""]",False
5a78e49855429974737f78f3,ucb1,2,about 560,560,0.0,0.6666666666666666,0.5,1.0,269,6,5.860000000000001e-05,"[""Vie Luxe International"", ""Yankee Candle""]",True
5a78e49855429974737f78f3,ucb1,3,about 560,560,0.0,0.6666666666666666,0.5,1.0,335,6,7.18e-05,"[""Vie Luxe International"", ""Yankee Candle"", ""Diptyque""]",True
5a78e49855429974737f78f3,ucb1,5,560,560,1.0,1.0,1.0,1.0,533,4,0.0001098,"[""Vie Luxe International"", ""Yankee Candle"", ""Diptyque"", ""Glade (brand)"", ""Jo Malone""]",True
5a72b3335542994cef4bc3dc,ucb1,2,Irish Parliamentary Party,The Home Rule League,0.0,0.0,0.0,0.0,286,6,6.2e-05,"[""Irish Parliamentary Party"", ""Irish Home Rule movement""]",False
5a72b3335542994cef4bc3dc,ucb1,3,Irish Parliamentary Party,The Home Rule League,0.0,0.0,0.0,0.0,453,6,9.54e-05,"[""Irish Parliamentary Party"", ""Irish Home Rule movement"", ""Sinn F\u00e9in (slogan)""]",False
5a72b3335542994cef4bc3dc,ucb1,5,Irish Parliamentary Party,The Home Rule League,0.0,0.0,0.0,0.0,629,6,0.00013060000000000003,"[""Irish Parliamentary Party"", ""Irish Home Rule movement"", ""Sinn F\u00e9in (slogan)"", ""Ulster Defence Union"", ""Irish Agricultural Organisation Society""]",True
5a82bc7455429940e5e1a926,ucb1,2,Red Rock West,"""Red Rock West""",1.0,1.0,1.0,1.0,370,6,7.879999999999999e-05,"[""Moonstruck"", ""Nicolas Cage""]",False
5a82bc7455429940e5e1a926,ucb1,3,Red Rock West,"""Red Rock West""",1.0,1.0,1.0,1.0,477,6,0.0001002,"[""Moonstruck"", ""Nicolas Cage"", ""Ahmed Zaki (actor)""]",False
5a82bc7455429940e5e1a926,ucb1,5,Red Rock West,"""Red Rock West""",1.0,1.0,1.0,1.0,662,6,0.0001372,"[""Moonstruck"", ""Nicolas Cage"", ""Ahmed Zaki (actor)"", ""M'fundo Morrison"", ""Soap Opera Digest Award for Hottest Male Star""]",False
5a77b0395542997042120ae1,ucb1,2,Jessica Lange,Jessica Lange,1.0,1.0,1.0,1.0,285,5,6.1000000000000005e-05,"[""Jessica Lange"", ""Abdoulaye Ascofar\u00e9""]",True
5a77b0395542997042120ae1,ucb1,3,Jessica Lange,Jessica Lange,1.0,1.0,1.0,1.0,436,5,9.120000000000001e-05,"[""Jessica Lange"", ""Abdoulaye Ascofar\u00e9"", ""Solomon Adeniyi Babalola""]",True
5a77b0395542997042120ae1,ucb1,5,Jessica Lange,Jessica Lange,1.0,1.0,1.0,1.0,543,5,0.00011260000000000001,"[""Jessica Lange"", ""Abdoulaye Ascofar\u00e9"", ""Solomon Adeniyi Babalola"", ""Connie Lawson"", ""Peter Guzelj""]",True
5a90b6985542990a984936c2,ucb1,2,noanswer,"""The Royal Family""",0.0,0.0,0.0,0.0,303,11,6.94e-05,"[""Genius (2016 film)"", ""A Single Man""]",False
5a90b6985542990a984936c2,ucb1,3,The Royal Family,"""The Royal Family""",1.0,1.0,1.0,1.0,500,6,0.0001048,"[""Genius (2016 film)"", ""A Single Man"", ""Emily Blunt""]",False
5a90b6985542990a984936c2,ucb1,5,The Royal Family,"""The Royal Family""",1.0,1.0,1.0,1.0,994,6,0.00020360000000000002,"[""Genius (2016 film)"", ""A Single Man"", ""Emily Blunt"", ""Kingsman (franchise)"", ""Kingsman: The Secret Service""]",False
5a8a833855429970aeb702fe,ucb1,2,2664,"2,664",1.0,1.0,1.0,1.0,346,5,7.32e-05,"[""Treasure Island Hotel and Casino"", ""Myst\u00e8re (Cirque du Soleil)""]",False
5a8a833855429970aeb702fe,ucb1,3,"2,664","2,664",1.0,1.0,1.0,1.0,440,6,9.279999999999999e-05,"[""Treasure Island Hotel and Casino"", ""Myst\u00e8re (Cirque du Soleil)"", ""Viva Elvis""]",False
5a8a833855429970aeb702fe,ucb1,5,"2,664","2,664",1.0,1.0,1.0,1.0,744,6,0.00015360000000000002,"[""Treasure Island Hotel and Casino"", ""Myst\u00e8re (Cirque du Soleil)"", ""Viva Elvis"", ""La Nouba"", ""Beno\u00eet Jutras""]",False
5a7fd95d5542992e7d278dc5,ucb1,2,noanswer,Golden Globe,0.0,0.0,0.0,0.0,332,5,7.04e-05,"[""Pablo Escobar"", ""Trash (2014 film)""]",False
5a7fd95d5542992e7d278dc5,ucb1,3,noanswer,Golden Globe,0.0,0.0,0.0,0.0,437,5,9.140000000000001e-05,"[""Pablo Escobar"", ""Trash (2014 film)"", ""Leandro Firmino""]",False
5a7fd95d5542992e7d278dc5,ucb1,5,noanswer,Golden Globe,0.0,0.0,0.0,0.0,564,5,0.00011680000000000002,"[""Pablo Escobar"", ""Trash (2014 film)"", ""Leandro Firmino"", ""Futuro Beach"", ""A Lua Me Disse""]",True
5ab1e36d554299449642c7f9,ucb1,2,yes,yes,1.0,1.0,1.0,1.0,368,4,7.680000000000001e-05,"[""Centre for Medieval and Renaissance Studies"", ""Middlebury College Rugby Club""]",True
5ab1e36d554299449642c7f9,ucb1,3,yes,yes,1.0,1.0,1.0,1.0,462,4,9.56e-05,"[""Centre for Medieval and Renaissance Studies"", ""Middlebury College Rugby Club"", ""Middlebury College""]",True
5ab1e36d554299449642c7f9,ucb1,5,yes,yes,1.0,1.0,1.0,1.0,559,4,0.000115,"[""Centre for Medieval and Renaissance Studies"", ""Middlebury College Rugby Club"", ""Middlebury College"", ""Northwestern University"", ""List of Middlebury College alumni""]",True
5adfff0755429925eb1afbce,ucb1,2,Papoose Lake,"Rachel, Nevada",0.0,0.0,0.0,0.0,252,7,5.6000000000000006e-05,"[""Groom Range"", ""Papoose Lake""]",False
5adfff0755429925eb1afbce,ucb1,3,Papoose Lake,"Rachel, Nevada",0.0,0.0,0.0,0.0,343,7,7.420000000000001e-05,"[""Groom Range"", ""Papoose Lake"", ""Rachel, Nevada""]",False
5adfff0755429925eb1afbce,ucb1,5,Papoose Lake,"Rachel, Nevada",0.0,0.0,0.0,0.0,894,7,0.0001844,"[""Groom Range"", ""Papoose Lake"", ""Rachel, Nevada"", ""Colne"", ""Toland, Pennsylvania""]",True
5ab5e024554299494045f097,ucb1,2,yes,yes,1.0,1.0,1.0,1.0,304,4,6.400000000000001e-05,"[""Norman Mailer Prize"", ""Joss Whedon""]",True
5ab5e024554299494045f097,ucb1,3,yes,yes,1.0,1.0,1.0,1.0,620,4,0.0001272,"[""Norman Mailer Prize"", ""Joss Whedon"", ""The Time of Our Time""]",True
5ab5e024554299494045f097,ucb1,5,yes,yes,1.0,1.0,1.0,1.0,813,4,0.00016580000000000002,"[""Norman Mailer Prize"", ""Joss Whedon"", ""The Time of Our Time"", ""J. Michael Lennon"", ""Norman Mailer""]",True
5abfa2255542993fe9a41e18,ucb1,2,no,no,1.0,1.0,1.0,1.0,244,10,5.6800000000000005e-05,"[""Kenneth Sylvan Guthrie"", ""Joseph Mitchell (Mitchell Estate director)""]",True
5abfa2255542993fe9a41e18,ucb1,3,no,no,1.0,1.0,1.0,1.0,367,10,8.140000000000001e-05,"[""Kenneth Sylvan Guthrie"", ""Joseph Mitchell (Mitchell Estate director)"", ""Margaret Mitchell (Canadian politician)""]",True
5abfa2255542993fe9a41e18,ucb1,5,no,no,1.0,1.0,1.0,1.0,545,4,0.0001122,"[""Kenneth Sylvan Guthrie"", ""Joseph Mitchell (Mitchell Estate director)"", ""Margaret Mitchell (Canadian politician)"", ""Will Durant"", ""Margaret Mitchell""]",True
5a810506554299260e20a202,ucb1,2,"January 4, 1976","January 4, 1976",1.0,1.0,1.0,1.0,270,10,6.2e-05,"[""Dave Malloy"", ""Ghost Quartet""]",True
5a810506554299260e20a202,ucb1,3,"January 4, 1976","January 4, 1976",1.0,1.0,1.0,1.0,376,10,8.32e-05,"[""Dave Malloy"", ""Ghost Quartet"", ""Alexander Purdie (publisher)""]",True
5a810506554299260e20a202,ucb1,5,"January 4, 1976","January 4, 1976",1.0,1.0,1.0,1.0,510,10,0.00011,"[""Dave Malloy"", ""Ghost Quartet"", ""Alexander Purdie (publisher)"", ""Hippolytus (archbishop of Gniezno)"", ""Thomas D. Singleton""]",True
5a71231a5542994082a3e5c4,ucb1,2,apple,peach,0.0,0.0,0.0,0.0,427,4,8.86e-05,"[""Apple"", ""Sapindus mukorossi""]",True
5a71231a5542994082a3e5c4,ucb1,3,apple,peach,0.0,0.0,0.0,0.0,566,4,0.0001164,"[""Apple"", ""Sapindus mukorossi"", ""Let It Go (Keyshia Cole song)""]",True
5a71231a5542994082a3e5c4,ucb1,5,peach,peach,1.0,1.0,1.0,1.0,639,5,0.0001318,"[""Apple"", ""Sapindus mukorossi"", ""Let It Go (Keyshia Cole song)"", ""Juicy Fruit (album)"", ""Pesco""]",True
5a71717d5542994082a3e834,ucb1,2,Amber Benson,Larry Richard Drake,0.0,0.0,0.0,0.0,379,5,7.98e-05,"[""Gryphon (film)"", ""Brian A. Miller""]",False
5a71717d5542994082a3e834,ucb1,3,Amber Benson,Larry Richard Drake,0.0,0.0,0.0,0.0,428,5,8.960000000000001e-05,"[""Gryphon (film)"", ""Brian A. Miller"", ""Van Partible""]",False
5a71717d5542994082a3e834,ucb1,5,Larry Drake,Larry Richard Drake,0.0,0.8,1.0,0.6666666666666666,765,5,0.000157,"[""Gryphon (film)"", ""Brian A. Miller"", ""Van Partible"", ""Rumen Petkov"", ""Larry Drake""]",False
5ab707d65542991d32223761,ucb1,2,43rd District of the Pennsylvania State Senate,Pennsylvania's 18th congressional district,0.0,0.2,0.16666666666666666,0.25,286,11,6.6e-05,"[""Wilkins Township, Allegheny County, Pennsylvania"", ""2014 Harvard Crimson football team""]",True
5ab707d65542991d32223761,ucb1,3,34th District of the Pennsylvania State House of Representatives,Pennsylvania's 18th congressional district,0.0,0.16666666666666666,0.125,0.25,374,13,8.52e-05,"[""Wilkins Township, Allegheny County, Pennsylvania"", ""2014 Harvard Crimson football team"", ""2016 Harvard Crimson football team""]",True
5ab707d65542991d32223761,ucb1,5,Pennsylvania's 18th congressional district,Pennsylvania's 18th congressional district,1.0,1.0,1.0,1.0,510,11,0.0001108,"[""Wilkins Township, Allegheny County, Pennsylvania"", ""2014 Harvard Crimson football team"", ""2016 Harvard Crimson football team"", ""Pennsylvania's 18th congressional district"", ""2012 Harvard Crimson football team""]",True
5a74adb455429916b01641c6,ucb1,2,The Ladder,The Ladder,1.0,1.0,1.0,1.0,346,5,7.32e-05,"[""Heat (magazine)"", ""No Man Knows My History""]",True
5a74adb455429916b01641c6,ucb1,3,The Ladder,The Ladder,1.0,1.0,1.0,1.0,473,5,9.860000000000001e-05,"[""Heat (magazine)"", ""No Man Knows My History"", ""The Ladder (magazine)""]",True
5a74adb455429916b01641c6,ucb1,5,The Ladder,The Ladder,1.0,1.0,1.0,1.0,730,5,0.00015,"[""Heat (magazine)"", ""No Man Knows My History"", ""The Ladder (magazine)"", ""Publication right"", ""Robert Blake (Medal of Honor)""]",True
5abe34095542993f32c2a088,ucb1,2,from 1874 until 1994,1874 until 1994,0.0,0.8571428571428571,0.75,1.0,260,11,6.08e-05,"[""Somers, Victoria"", ""Shire of Flinders (Victoria)""]",True
5abe34095542993f32c2a088,ucb1,3,1874 until 1994,1874 until 1994,1.0,1.0,1.0,1.0,303,9,6.780000000000001e-05,"[""Somers, Victoria"", ""Shire of Flinders (Victoria)"", ""Merricks, Victoria""]",True
5abe34095542993f32c2a088,ucb1,5,1874 until 1994,1874 until 1994,1.0,1.0,1.0,1.0,463,9,9.980000000000001e-05,"[""Somers, Victoria"", ""Shire of Flinders (Victoria)"", ""Merricks, Victoria"", ""Merricks Beach, Victoria"", ""Shire of Mornington (Victoria)""]",True
5ab28c89554299340b525513,ucb1,2,Sturmbannführer,Reichsführer-SS,0.0,0.0,0.0,0.0,225,8,5.14e-05,"[""Hermann Wichelhaus"", ""Hermann Knoblauch""]",True
5ab28c89554299340b525513,ucb1,3,Reichsprotektor,Reichsführer-SS,0.0,0.0,0.0,0.0,356,8,7.760000000000002e-05,"[""Hermann Wichelhaus"", ""Hermann Knoblauch"", ""Otto Struve""]",True
5ab28c89554299340b525513,ucb1,5,Reichsführer-SS,Reichsführer-SS,1.0,1.0,1.0,1.0,633,9,0.00013380000000000003,"[""Hermann Wichelhaus"", ""Hermann Knoblauch"", ""Otto Struve"", ""Obergruppenf\u00fchrer"", ""Hermann von Thile""]",True
5ab626d555429953192ad279,ucb1,2,Reading,lower Manhattan,0.0,0.0,0.0,0.0,360,4,7.52e-05,"[""Anthony Avent"", ""Finchampstead""]",True
5ab626d555429953192ad279,ucb1,3,lower Manhattan,lower Manhattan,1.0,1.0,1.0,1.0,521,5,0.0001082,"[""Anthony Avent"", ""Finchampstead"", ""Newark, New Jersey""]",True
5ab626d555429953192ad279,ucb1,5,lower Manhattan,lower Manhattan,1.0,1.0,1.0,1.0,846,5,0.0001732,"[""Anthony Avent"", ""Finchampstead"", ""Newark, New Jersey"", ""James Blackmon Sr."", ""Presley Askew""]",True
5ab3589455429976abd1bc93,ucb1,2,roll,combination of a loop and a roll,0.0,0.33333333333333337,1.0,0.2,375,4,7.819999999999999e-05,"[""Iron Rattler"", ""Aileron roll""]",True
5ab3589455429976abd1bc93,ucb1,3,combination of a loop and a roll,combination of a loop and a roll,1.0,1.0,1.0,1.0,484,11,0.0001056,"[""Iron Rattler"", ""Aileron roll"", ""Barrel roll""]",True
5ab3589455429976abd1bc93,ucb1,5,combination of a loop and a roll,combination of a loop and a roll,1.0,1.0,1.0,1.0,811,11,0.000171,"[""Iron Rattler"", ""Aileron roll"", ""Barrel roll"", ""Phallic processions"", ""Negative inversion""]",True
5a7cc59c55429909bec767fb,ucb1,2,23 miles,15,0.0,0.0,0.0,0.0,342,5,7.240000000000001e-05,"[""No. 9 Squadron (Pakistan Air Force)"", ""63d Fighter Squadron""]",True
5a7cc59c55429909bec767fb,ucb1,3,Luke Air Force Base,15,0.0,0.0,0.0,0.0,492,7,0.00010400000000000001,"[""No. 9 Squadron (Pakistan Air Force)"", ""63d Fighter Squadron"", ""VF-43""]",True
5a7cc59c55429909bec767fb,ucb1,5,15 mi,15,0.0,0.6666666666666666,0.5,1.0,849,5,0.0001738,"[""No. 9 Squadron (Pakistan Air Force)"", ""63d Fighter Squadron"", ""VF-43"", ""VFAW-3"", ""Luke Air Force Base""]",True
5ab827a555429934fafe6cf5,ucb1,2,noanswer,70 m and 90 m,0.0,0.0,0.0,0.0,357,11,8.02e-05,"[""Robin Hood (2018 film)"", ""Sing (2016 American film)""]",False
5ab827a555429934fafe6cf5,ucb1,3,Olympic ski jumping,70 m and 90 m,0.0,0.0,0.0,0.0,463,7,9.820000000000002e-05,"[""Robin Hood (2018 film)"", ""Sing (2016 American film)"", ""Eddie the Eagle (film)""]",False
5ab827a555429934fafe6cf5,ucb1,5,70 m and 90 m events,70 m and 90 m,0.0,0.9090909090909091,0.8333333333333334,1.0,627,10,0.00013340000000000002,"[""Robin Hood (2018 film)"", ""Sing (2016 American film)"", ""Eddie the Eagle (film)"", ""Eddie &quot;The Eagle&quot; Edwards"", ""The Smoke (TV series)""]",True
5a8af1e255429950cd6afc28,ucb1,2,Trent Alexander-Arnold,Trent Alexander-Arnold,1.0,1.0,1.0,1.0,490,9,0.0001052,"[""John Alexander (footballer, born 1955)"", ""Trent Alexander-Arnold""]",False
5a8af1e255429950cd6afc28,ucb1,3,Trent Alexander-Arnold,Trent Alexander-Arnold,1.0,1.0,1.0,1.0,564,9,0.00012000000000000002,"[""John Alexander (footballer, born 1955)"", ""Trent Alexander-Arnold"", ""Charlie Leatherbarrow""]",True
5a8af1e255429950cd6afc28,ucb1,5,Trent Alexander-Arnold,Trent Alexander-Arnold,1.0,1.0,1.0,1.0,709,9,0.00014900000000000002,"[""John Alexander (footballer, born 1955)"", ""Trent Alexander-Arnold"", ""Charlie Leatherbarrow"", ""Walter Ward (footballer)"", ""John Logan (footballer, born 1912)""]",True
5ac11ee45542997d64295a7d,ucb1,2,Flying Padre,Flying Padre,1.0,1.0,1.0,1.0,382,5,8.04e-05,"[""Inside Job (2010 film)"", ""Kent Warner""]",True
5ac11ee45542997d64295a7d,ucb1,3,Flying Padre,Flying Padre,1.0,1.0,1.0,1.0,463,5,9.660000000000002e-05,"[""Inside Job (2010 film)"", ""Kent Warner"", ""Armaan (1966 film)""]",True
5ac11ee45542997d64295a7d,ucb1,5,Flying Padre,Flying Padre,1.0,1.0,1.0,1.0,587,5,0.00012140000000000001,"[""Inside Job (2010 film)"", ""Kent Warner"", ""Armaan (1966 film)"", ""Flying Padre"", ""Alex Heffes""]",True
5ae520315542993aec5ec152,ucb1,2,Taylor Swift,Taylor Swift,1.0,1.0,1.0,1.0,344,5,7.28e-05,"[""Liz Rose"", ""You Belong with Me""]",False
5ae520315542993aec5ec152,ucb1,3,Taylor Swift,Taylor Swift,1.0,1.0,1.0,1.0,510,5,0.000106,"[""Liz Rose"", ""You Belong with Me"", ""White Horse (Taylor Swift song)""]",False
5ae520315542993aec5ec152,ucb1,5,Taylor Swift,Taylor Swift,1.0,1.0,1.0,1.0,833,5,0.0001706,"[""Liz Rose"", ""You Belong with Me"", ""White Horse (Taylor Swift song)"", ""Alton Barnes White Horse"", ""White Horse Tavern, Cambridge""]",False
5a8f68795542992414482ab5,ucb1,2,Kai,Do Kyung-soo,0.0,0.0,0.0,0.0,265,4,5.6200000000000004e-05,"[""Kai (entertainer, born 1994)"", ""Xiumin""]",False
5a8f68795542992414482ab5,ucb1,3,D.O.,Do Kyung-soo,0.0,0.6666666666666666,1.0,0.5,376,6,7.999999999999999e-05,"[""Kai (entertainer, born 1994)"", ""Xiumin"", ""D.O. (entertainer)""]",False
5a8f68795542992414482ab5,ucb1,5,D.O.,Do Kyung-soo,0.0,0.6666666666666666,1.0,0.5,702,6,0.0001452,"[""Kai (entertainer, born 1994)"", ""Xiumin"", ""D.O. (entertainer)"", ""Suho"", ""Exo (band)""]",False
5ae37e525542992e3233c42d,ucb1,2,121–180 AD,24 January 76 – 10 July 138,0.0,0.0,0.0,0.0,361,7,7.780000000000001e-05,"[""Trajan"", ""Marcus Aurelius""]",False
5ae37e525542992e3233c42d,ucb1,3,86–161 AD,24 January 76 – 10 July 138,0.0,0.0,0.0,0.0,550,13,0.0001204,"[""Trajan"", ""Marcus Aurelius"", ""Three Officials Temple Scenic Area""]",True
5ae37e525542992e3233c42d,ucb1,5,24 January 76 – 10 July 138,24 January 76 – 10 July 138,1.0,1.0,1.0,1.0,746,13,0.00015960000000000003,"[""Trajan"", ""Marcus Aurelius"", ""Three Officials Temple Scenic Area"", ""Hadrian"", ""Kennet School""]",True
5ab849d955429916710eb017,ucb1,2,11 November 1918,11 November 1918,1.0,1.0,1.0,1.0,336,8,7.360000000000001e-05,"[""Hundred Days Offensive"", ""To the Green Fields Beyond (game)""]",True
5ab849d955429916710eb017,ucb1,3,11 November 1918,11 November 1918,1.0,1.0,1.0,1.0,462,8,9.880000000000002e-05,"[""Hundred Days Offensive"", ""To the Green Fields Beyond (game)"", ""Battle for Henderson Field""]",True
